time,open,high,low,close,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1641427200,43451.14,43816,42430.58,43082.31,38880.37305,31732.930867999978,-299.3748733477264,-1733.491092238568,-1434.1162188908415,32.11442953383528,42.0561467091838,NaN,NaN
1641513600,43082.3,43145.83,40610,41566.48,54836.50818,33223.75364149998,-437.8102769056047,-1981.3790650228475,-1543.5687881172428,29.001181897740537,40.51509948850857,NaN,NaN
1641600000,41566.48,42300,40501,41679.74,32952.73111,33406.10486449998,-480.3277571497533,-2143.9784845544345,-1663.6507274046812,29.55072370035211,39.10683145909514,NaN,NaN
1641686400,41679.74,42786.7,41200.02,41864.62,22724.39426,32749.89927299998,-454.8315195271341,-2232.190126813599,-1777.3586072864648,30.496426785440434,37.67797485440479,NaN,NaN
1641772800,41864.62,42248.5,39650,41822.49,50729.17019,33400.66132049998,-401.4927509243066,-2279.224545941848,-1877.7317950175416,30.396291973341278,36.260486139940994,NaN,NaN
1641859200,41822.49,43100,41268.93,42729.29,37296.43729,33915.27307499999,-272.02535077135576,-2217.7634834817363,-1945.7381327103806,35.3191423483417,35.879332819708544,NaN,NaN
1641945600,42729.29,44322,42450,43902.66,33943.2928,33852.810691999985,-83.9970188268685,-2050.734406243966,-1966.7373874170976,41.12204310187788,36.10319911540642,NaN,NaN
1642032000,43902.65,44500,42311.22,42560.11,34910.87762,34014.11396899999,-29.48927576722167,-2003.5989821261246,-1974.109706358903,37.02861630233921,35.85219654303797,NaN,NaN
1642118400,42558.35,43448.78,41725.95,43059.96,32640.88292,34689.38230849999,56.11783878430629,-1903.96240787852,-1960.0802466628263,39.445483547892515,35.94061842915231,NaN,NaN
1642204800,43059.96,43800,42555,43084.29,21936.05616,34657.6906595,126.25529108352771,-1802.2611328084167,-1928.5164238919444,39.56706584270934,35.62440678013935,NaN,NaN
1642291200,43084.29,43475,42581.79,43071.66,20602.35271,34248.829189,180.37347543209194,-1703.0495796018295,-1883.4230550339214,39.5227033068988,35.3942796237528,NaN,NaN
1642377600,43071.66,43176.18,41540.42,42201.62,27562.08613,33334.26653349999,166.4851175541478,-1675.3166580912366,-1841.8017756453844,36.48776200241484,35.11712407683886,NaN,NaN
1642464000,42201.63,42691,41250,42352.12,29324.08257,32825.52716199999,175.44865255677132,-1622.4909599494204,-1797.9396125061917,37.383486597472114,35.02485995886168,NaN,NaN
1642550400,42352.12,42559.13,41138.56,41660.01,31685.72159,32892.198456999984,144.09214330763325,-1617.8244333716502,-1761.9165766792835,34.942873137154805,35.16987357698648,NaN,NaN
1642636800,41660,43505,40553.31,40680.91,42330.33953,33261.89195149999,70.46412499909957,-1673.836420430409,-1744.3005454295085,31.7818016262826,35.146114440732724,NaN,NaN
1642723200,40680.92,41100,35440.45,36445.31,88860.891999,36724.71338894998,-233.781978084907,-2036.5280180356422,-1802.7460399507352,22.358685414111008,34.67165040618776,NaN,NaN
1642809600,36445.31,36835.22,34008,35071.42,90471.338961,40331.25731699998,-483.4654622839919,-2407.077867805725,-1923.612405521733,20.26030720748402,34.00804922812575,NaN,NaN
1642896000,35071.42,36499,34601.01,36244.55,44279.52354,41162.12963899998,-522.2145515150537,-2576.3805949155503,-2054.1660434004966,26.595220861764787,33.72939166214892,NaN,NaN
1642982400,36244.55,37550,32917.17,36660.35,91904.753211,43982.79661954998,-473.8635559141276,-2646.495488293156,-2172.6319323790285,28.755647930864455,33.612202801972,NaN,NaN
1643068800,36660.35,37545.14,35701,36958.32,49232.40183,43855.21078254998,-379.89415806616444,-2647.499629961734,-2267.6054718955697,30.33793171688049,33.25640204258192,NaN,NaN
1643155200,36958.32,38919.98,36234.63,36809.34,69830.16036,45402.700148049975,-289.915509789706,-2629.999859132702,-2340.084349342996,29.979424958379468,32.46050074661775,NaN,NaN
1643241600,36807.24,37234.47,35507.01,37160.1,53020.87934,45311.918706049975,-174.60200004939998,-2558.3368494047463,-2383.7348493553463,32.016384532145054,32.10248419160388,NaN,NaN
1643328000,37160.11,38000,36155.01,37716.56,42154.26956,45771.99562854997,-35.92876796474229,-2428.645809311274,-2392.717041346532,35.23525831683676,31.80175381795704,NaN,NaN
1643414400,37716.57,38720.74,37268.44,38166.84,26129.49682,45942.250756549976,103.42213494546877,-2263.439372664696,-2366.8615076101646,37.80158760028458,31.675648229212413,NaN,NaN
1643500800,38166.83,38359.26,37351.63,37881.76,21430.66527,44477.32551054998,188.72810697282648,-2130.9513738941314,-2319.679480866958,36.80715630477685,31.4816805862037,NaN,NaN
1643587200,37881.75,38744,36632.61,38466.9,36855.2458,44455.265936049975,290.79314120784966,-1956.188054357146,-2246.9811955649957,40.27982638913899,31.752542328112572,NaN,NaN
1643673600,38466.9,39265.2,38000,38694.59,34574.44663,44486.82362754997,374.5376128867347,-1778.809179456577,-2153.346792343312,41.62413145429022,32.05544553217101,NaN,NaN
1643760000,38694.59,38855.92,36586.95,36896.36,35794.6813,44531.01381154997,312.26595883470054,-1763.014343799936,-2075.2803026346364,34.935597788364404,32.05492586440026,NaN,NaN
1643846400,36896.37,37387,36250,37311.61,32081.10999,44503.02516504998,302.28601420343557,-1697.422784880342,-1999.7087990837776,37.43572017260286,32.45877718913742,NaN,NaN
1643932800,37311.98,41772.33,37026.73,41574.25,64703.95874,46641.420294049974,570.4471357898922,-1286.6498793464125,-1857.0970151363047,56.08868784537077,34.86806307708455,NaN,NaN
1644019200,41571.7,41913.69,40843.01,41382.59,32531.14158,47237.85973754998,713.3210557298423,-965.4456954740017,-1678.766751203844,55.29049201716724,37.37021913491907,NaN,NaN
1644105600,41382.6,42656,41116.56,42380.87,22405.16704,46980.01378304998,844.4910858301662,-623.1528939161362,-1467.6439797463024,58.595604128889136,39.65596079685652,NaN,NaN
1644192000,42380.87,44500.5,41645.85,43839.99,51060.62006,48066.84065754998,988.9341609811177,-231.47627851990546,-1220.4104395010231,62.911303625796606,42.09565048935168,NaN,NaN
1644278400,43839.99,45492,42666,44042.99,64880.29387,49726.56927154998,1051.7079540795773,94.22450309844862,-957.4834509811287,63.48160722329702,44.46305588266715,NaN,NaN
1644364800,44043,44799,43117.92,44372.72,34428.16729,49331.460659549986,1065.6928747910792,374.63264250772045,-691.0602322833588,64.4381319832229,46.92439209872738,NaN,NaN
1644451200,44372.71,45821,43174.01,43495.44,62357.29091,48006.280605099986,968.9072748015639,520.073861218596,-448.83341358296786,59.93967671285753,48.91891296877828,NaN,NaN
1644537600,43495.44,43920,41938.51,42373.73,44975.1687,45731.47209204999,789.9592322643116,538.6156267474216,-251.34360551688997,54.68312615878242,50.308046386060106,NaN,NaN
1644624000,42373.73,43079.49,41688.88,42217.87,26556.85681,44845.338755549994,628.7319282922169,534.5713048483813,-94.1606234438357,53.974827408936775,51.463277800963844,NaN,NaN
1644710400,42217.87,42760,41870,42053.66,17732.08113,41136.70515149999,485.0975568978689,512.2113226785004,27.113765780631525,53.193077444734435,52.63370073953224,NaN,NaN
1644796800,42053.65,42842.4,41550.56,42535.94,34010.1306,40375.59158999999,400.17149192870176,527.3281306915087,127.15663876280696,55.243381221827526,53.702526084724276,NaN,NaN
1644883200,42535.94,44751.4,42427.03,44544.86,38095.19576,38788.84335999999,453.0091472314244,693.4180728020874,240.40892557066303,62.59362609393961,55.20034713041351,NaN,NaN
1644969600,44544.85,44549.97,43307,43873.56,28471.8727,37561.39302799999,417.34671787448536,762.0923229137697,344.7456050392844,59.10080286200444,56.92643320710209,NaN,NaN
1645056000,43873.56,44164.71,40073.21,40515.7,47245.99494,37815.97929699999,155.68243296410253,539.3486462444125,383.66621328031,45.44146998509954,57.498272479423285,NaN,NaN
1645142400,40515.71,40959.88,39450,39974.44,43845.92241,38701.80057649999,-54.52456227612538,315.51051043515326,370.03507271127864,43.68866766123384,56.61255675198493,NaN,NaN
1645228800,39974.45,40444.32,39639.03,40079.17,18042.0551,38532.37006799999,-180.1098820471936,144.89772015228664,325.00760219948023,44.1376708871559,55.815926671269835,NaN,NaN
1645315200,40079.17,40125.44,38000,38386.89,33439.29011,38361.57228349999,-360.3430582494862,-125.42122061237751,234.9218376371087,38.7596845583592,54.39907527337484,NaN,NaN
1645401600,38386.89,39494.35,36800,37008.16,62347.68496,39750.23419999999,-544.549008030551,-445.7644224010801,98.78458562947094,35.016239425569665,52.40657068764434,NaN,NaN
1645488000,37008.16,38429,36350,38230.33,53785.94589,40649.79742949999,-554.3641358883449,-594.1705842309602,-39.80644834261531,40.50192868404694,50.765165077697915,NaN,NaN
1645574400,38230.33,39249.93,37036.79,37250.01,43558.40464,41223.662161999986,-593.6542082349929,-781.8742086363563,-188.2200004013635,37.749249422182665,48.8588163233379,NaN,NaN
1645660800,37250.02,39843,34322.28,38327.21,120476.29458,44012.27895399999,-516.6997765639167,-834.0947211062594,-317.3949445423427,42.383109223037266,47.60477578835073,NaN,NaN
1645747200,38328.68,39683.53,38014.37,39219.17,56574.57125,45214.45043749998,-381.5635410113606,-794.3493708065434,-412.78582979518285,45.96960371380083,46.98238132799491,NaN,NaN
1645833600,39219.16,40348.45,38573.18,39116.72,29361.2568,45562.25492549998,-279.6354053090382,-762.3300864314806,-482.6946811224424,45.61835781325569,46.38549064258911,NaN,NaN
1645920000,39116.73,39855.7,37000,37699.07,46229.44719,45320.69628199998,-287.1603503466745,-841.6451190557855,-554.484768709111,40.9550921789883,45.51134883789296,NaN,NaN
1646006400,37699.08,44225.84,37450.17,43160,73945.63858,45773.963517499986,76.7355066275934,-458.5653854246193,-535.3008920522127,58.537781841640715,45.74666316787962,NaN,NaN
1646092800,43160,44949,42809.98,44421.2,61743.09873,47139.71008949998,386.16285154770105,-52.597327617586416,-438.76017916528747,61.396869204630086,45.661180532928945,NaN,NaN
1646179200,44421.2,45400,43334.09,43892.98,57782.65081,46910.978084499984,530.1529483775511,223.9310063066514,-306.2219420708997,59.544894767415315,45.69290138331543,NaN,NaN
1646265600,43892.99,44101.12,41832.28,42454,50940.61021,47209.25015999998,503.57108304149506,323.24191173096915,-180.3291713105259,54.703930325781016,46.35450569336411,NaN,NaN
1646352000,42454,42527.3,38550,39148.66,61964.68498,48979.64156849998,251.21700625032355,133.69208650237852,-117.52491974794502,45.544484185521675,46.48706401652753,NaN,NaN
1646438400,39148.65,39613.24,38407.59,39397.96,30363.13341,49611.19418249998,96.85834509399923,3.5480116195540177,-93.31033347444522,46.275146561688594,46.63974085042272,NaN,NaN
1646524800,39397.97,39693.87,38088.57,38420.81,39677.26158,49894.550731499985,-66.47688549575349,-176.40644034413708,-109.92955484838359,43.79475302219045,46.99938859783924,NaN,NaN
1646611200,38420.8,39547.57,37155,37988,63994.11559,51189.49672299998,-191.9861318236993,-349.91221962800773,-157.92608780430842,42.70293257625314,47.54843810860235,NaN,NaN
1646697600,37988.01,39362.08,37867.65,38730.63,55528.43367,52542.32477149998,-211.7559719536667,-422.6210527463918,-210.8650807927251,45.226192326759204,47.88588551165322,NaN,NaN
1646784000,38730.63,42594.06,38656.45,41941.71,67392.58799,53549.654423999986,-6.2006861591020765,-218.61593849160272,-212.41525233250064,54.54703368442492,49.08572724467053,NaN,NaN
1646870400,41941.7,42039.63,38539.73,39422,71945.52888,54954.634747499986,-35.90302146509816,-257.29402916387335,-221.39100769877518,47.68920842506939,49.464734330529964,NaN,NaN
1646956800,39422.01,40236.26,38223.6,38729.57,59015.75104,57003.31954449999,-94.8086594928105,-339.9018320647883,-245.09317257197782,45.97848450255121,49.465368672583566,NaN,NaN
1647043200,38729.57,39486.71,38660.52,38807.36,24034.36432,56533.07325499998,-119.56070188368363,-394.5440499265824,-274.98334804289874,46.211926175093524,49.50776641271484,NaN,NaN
1647129600,38807.35,39310,37578.51,37777.34,32791.82359,55055.28018649998,-192.0337323611617,-515.0255134943509,-322.9917811331892,43.529650726122426,49.69166345179584,NaN,NaN
1647216000,37777.35,39947.12,37555,39671.37,46933.02814,54712.63429899998,-103.57447404200332,-452.4598736856933,-348.88539964369,49.35126931921349,49.035483985908186,NaN,NaN
1647302400,39671.37,39887.61,38098.33,39280.33,46015.54926,54835.49152999998,-64.47491725724984,-429.4790462152523,-365.00412895800247,48.24541396194776,48.09609432571659,NaN,NaN
1647388800,39280.33,41718,38828.48,41114,88120.76167,53217.714884499976,83.76001773660994,-260.30410678724,-344.06412452384996,53.50651648143317,47.66478159100358,NaN,NaN
1647475200,41114.01,41478.82,40500,40917.9,37189.38087,52248.45536549997,162.9020877388063,-140.43651485034206,-303.33860258914837,52.88733112846538,47.53502450548103,NaN,NaN
1647561600,40917.89,42325.02,40135.04,41757.51,45408.00969,53050.79300999998,260.31463621281125,22.05469267686567,-238.25994353594555,55.273825649893524,48.229977467221886,NaN,NaN
1647648000,41757.51,42400,41499.29,42201.13,29067.18108,52192.67970449998,338.2077734700239,184.49977330158436,-153.70800016843955,56.52685710016859,48.96224250568474,NaN,NaN
1647734400,42201.13,42296.26,40911,41262.11,30653.33468,50028.06450949998,310.7755363340567,234.76142024913133,-76.01411608492538,53.13359190000031,49.6293024255283,NaN,NaN
1647820800,41262.11,41544.22,40467.94,41002.25,39426.24877,48912.22201149997,261.3995224679952,250.73528700006864,-10.664235467926574,52.19973456632185,50.30764542481892,NaN,NaN
1647907200,41002.26,43361,40875.51,42364.13,59454.94294,48995.83661799997,303.7578224382352,369.03304257986747,65.27522014163223,56.513440162267244,51.113877413069496,NaN,NaN
1647993600,42364.13,43025.96,41751.47,42882.76,40828.87039,48490.249626999976,346.8863505183873,498.8831582896164,151.99680777122907,58.06545408999187,51.36519315632428,NaN,NaN
1648080000,42882.76,44220.89,42560.46,43991.46,56195.12374,48201.77156499997,425.10303867573685,683.3756061159002,258.2725674401633,61.249362116110305,52.3337755628272,NaN,NaN
1648166400,43991.46,45094.14,43579,44313.16,54614.43648,49414.33671849997,470.0186605195364,845.7958930895838,375.77723257004743,62.147422872465306,53.48869973210678,NaN,NaN
1648252800,44313.16,44792.99,44071.97,44511.27,23041.61741,48582.55450999997,482.74877535672465,979.2132017659533,496.4644264092286,62.720401093287,54.66787651197774,NaN,NaN
1648339200,44511.27,46999,44421.46,46827.76,41874.91071,47476.59426599997,608.728084852761,1257.3745324751799,648.6464476224189,68.68872205062371,56.46495303515639,NaN,NaN
1648425600,46827.76,48189.84,46663.56,47122.21,58949.2614,47647.63565249997,668.6564686004613,1484.4670333729955,815.8105647725342,69.36020139482008,57.89416246912829,NaN,NaN
1648512000,47122.21,48096.47,46950.85,47434.8,36772.28457,46116.62048149997,683.6775158795914,1670.4074596220235,986.729943742432,70.09344199070044,59.45473589975349,NaN,NaN
1648598400,47434.79,47700.22,46445.42,47067.99,40947.2085,44566.70446249997,624.8481263902661,1767.7901017302647,1142.9419753399986,68.03589635727369,60.49254874802781,NaN,NaN
1648684800,47067.99,47600,45200,45510.34,48645.12667,44048.17324399997,445.39386560873345,1699.6843073509153,1254.2904417421819,59.98362841504691,60.999427125640786,NaN,NaN
1648771200,45510.35,46720.09,44200,46283.49,56271.06474,45660.00826499997,347.47262939017355,1688.6312284798987,1341.1585990897252,62.36460512924796,61.505911374166104,NaN,NaN
1648857600,46283.49,47213,45620,45811,37073.53582,45874.09387649996,225.50211125356464,1623.036238156681,1397.5341269031164,60.01450058749805,61.7550287661182,NaN,NaN
1648944000,45810.99,47444.11,45530.92,46407.35,33394.67794,45197.17636649996,162.54877209912183,1600.7200920270188,1438.171319927897,61.9627792217541,62.385685003386335,NaN,NaN
1649030400,46407.36,46890.71,45118,46580.51,44641.87514,45128.492660499964,112.50889675903568,1578.8074408766915,1466.2985441176559,62.53362818788573,63.123820262069465,NaN,NaN
1649116800,46580.5,47200,45353.81,45497.55,42192.74852,42832.09200299996,-7.232971093849301,1457.2573302503442,1464.4903013441935,56.79303175644329,63.1437910902249,NaN,NaN
1649203200,45497.54,45507.14,43121,43170.47,60849.32936,44015.08942749996,-243.7659774294873,1159.7828295573345,1403.5488069868218,46.84210794174744,62.34212350820744,NaN,NaN
1649289600,43170.47,43900.99,42727.35,43444.19,37396.54156,43614.51602099997,-374.56938367306657,935.3370773954884,1309.906461068555,47.99631147041003,61.39547703351457,NaN,NaN
1649376000,43444.2,43970.62,42107.14,42252.01,42375.04203,44279.90906849997,-524.9431882013293,653.7274758168933,1178.6706640182226,43.559995627295635,60.067803658859596,NaN,NaN
1649462400,42252.02,42800,42125.48,42753.97,17891.66047,43641.825357999965,-570.3879872274576,465.6856799839006,1036.0736672113583,45.830294491416005,58.86136747301167,NaN,NaN
1649548800,42753.96,43410.3,41868,42158.85,22771.09403,42809.06762099997,-616.39607997914,265.57856723743316,881.9746472165732,43.59148188048029,57.06870746085856,NaN,NaN
1649635200,42158.85,42414.71,39200,39530.45,63560.44721,43014.34283449997,-788.6997022151727,-103.89998055239266,684.79972166278,35.372739176197754,54.64103158809983,NaN,NaN
1649721600,39530.45,40699,39254.63,40074.94,57751.01778,43860.45020399998,-826.846441475828,-348.758330182005,478.088111293823,37.981349429331196,52.34731069085916,NaN,NaN
1649808000,40074.95,41561.31,39588.54,41147.79,41340.15341,43117.70168749998,-743.3032792830321,-451.0409878099672,292.2622914730649,42.874174797293186,50.550044865146276,NaN,NaN
1649894400,41147.78,41500,39551.94,39942.38,36807.01401,42227.33056399998,-731.5658072359957,-622.1949675719297,109.37083966406598,39.13808392434687,49.06107740152485,NaN,NaN
1649980800,39942.37,40870.36,39766.4,40551.9,24026.35739,42276.56756299998,-647.9580692970609,-700.5767469572602,-52.61867766019927,41.89529983030049,47.59898416588573,NaN,NaN
1650067200,40551.9,40709.35,39991.55,40378.71,15805.44718,40973.094386499986,-572.160192971867,-767.818918875033,-195.65872590316602,41.32246305739186,46.26383862802101,NaN,NaN
1650153600,40378.7,40595.67,39546.17,39678.12,19988.49259,39025.05594599999,-537.5842036125655,-867.638980418873,-330.0547768063074,38.99945896974863,44.62360146716348,NaN,NaN
1650240000,39678.11,41116.73,38536.51,40801.13,54243.49575,39898.61650499999,-413.0546700191252,-846.3731143302139,-433.3184443110887,44.3955322034158,43.32802318255848,NaN,NaN
1650326400,40801.13,41760,40571,41493.18,35788.85843,39640.69900149999,-265.2334667692535,-764.8602777726555,-499.62681100340205,47.478840734125356,42.66272382382149,NaN,NaN
1650412800,41493.19,42199,40820,41358.19,40877.35041,39252.31018849999,-162.73776791245143,-703.0490208939664,-540.3112529815149,46.93216886235372,42.669156746721946,NaN,NaN
1650499200,41358.19,42976,39751,40480.01,59316.27657,39404.57077999999,-141.08194828958688,-716.6636883434985,-575.5817400539116,43.42891037217864,42.34291381113399,NaN,NaN
1650585600,40480.01,40795.06,39177,39709.18,46664.0196,39884.09496899998,-164.057852182087,-780.6540552815204,-616.5962030994334,40.56651877227253,42.1290940357752,NaN,NaN
1650672000,39709.19,39980,39285,39441.6,20291.42375,39228.93225949998,-181.31346051907235,-843.2380287482738,-661.9245682292014,39.591020430935316,41.68343160288372,NaN,NaN
1650758400,39441.61,39940,38929.62,39450.13,26703.61186,38332.019095499985,-176.0451857106766,-881.9810503675471,-705.9358646568705,39.64084940892614,41.40124356920129,NaN,NaN
1650844800,39450.12,40616,38200,40426.08,63037.12784,39374.23806149998,-94.79582205875363,-824.4306422303125,-729.6348201715589,45.20948831090991,42.10386850739501,NaN,NaN
1650931200,40426.08,40797.31,37702.26,38112.65,66650.258,39664.28449349998,-179.88669797369528,-954.493192638678,-774.6064946649827,36.59160073685602,42.00460074364679,NaN,NaN
1651017600,38112.64,39474.72,37881.31,39235.72,57083.12272,40648.61355149998,-145.05640930031905,-955.9270062903815,-810.8705969900625,42.33800340643473,41.9663027871569,NaN,NaN
1651104000,39235.72,40372.63,38881.43,39742.07,56086.6715,41334.19502499998,-75.91473593953378,-905.7640169144797,-829.8492809749459,44.768337893815996,42.36846378497612,NaN,NaN
1651190400,39742.06,39925.25,38175,38596.11,51453.65715,43012.29485899997,-94.16541121080957,-947.5560449884579,-853.3906337776483,40.597885954856025,42.275791365301515,NaN,NaN
1651276800,38596.11,38795.38,37578.2,37630.8,35321.18989,43639.79965199997,-154.49190398947803,-1046.5055137644958,-892.0136097750178,37.434405737197515,41.998072985287635,NaN,NaN
1651363200,37630.8,38675,37386.38,38468.35,38812.24104,42402.38934349998,-122.62185791147385,-1045.2909321643601,-922.6690742528863,41.68063201562771,42.18958534570756,NaN,NaN
1651449600,38468.35,39167.34,38052,38525.16,53200.92628,42174.88476849998,-84.18101073101423,-1027.895337666654,-943.7143269356399,41.968326400118265,42.01621350261489,NaN,NaN
1651536000,38525.16,38651.51,37517.8,37728.95,40316.45358,42123.69977699997,-97.88272348501948,-1066.0677312919142,-968.1850078068948,39.06002996986574,41.41486987659634,NaN,NaN
1651622400,37728.95,40023.77,37670,39690,62574.61736,43412.07994449997,32.63687005123802,-927.3889202428472,-960.0257902940853,48.52205225207612,41.52843297586223,NaN,NaN
1651708800,39690,39845.51,35571.9,36552.97,88722.43355,46646.88375249997,-78.71241001151031,-1058.4163028084731,-979.7038927969628,38.28220714120763,41.16081131650715,NaN,NaN
1651795200,36552.97,36675.63,35258,36013.77,68437.80187,49278.501486999965,-169.85645791077957,-1192.0244651854373,-1022.1680072746577,36.842994252588916,40.89484527938689,NaN,NaN
1651881600,36013.77,36146.3,34785,35472.39,34281.70682,49993.162198499966,-243.3103214122084,-1326.3059090399183,-1082.99558762771,35.40381419906076,40.59575911996728,NaN,NaN
1651968000,35472.4,35514.22,33713.95,34038.4,72445.64344,50903.269582999965,-358.2354786085657,-1530.789935888417,-1172.5544572798512,31.8543885417255,40.03958334373867,NaN,NaN
1652054400,34038.39,34243.15,30033.33,30076.31,191876.926428,58707.67298289996,-653.6504173934768,-1989.6174790216974,-1335.9670616282206,24.53523120194727,38.562850693098476,NaN,NaN
1652140800,30074.23,32658.99,29730.4,31017.1,165532.00311,64940.40561789996,-732.3265662693502,-2251.3752694649083,-1519.0487031955581,28.723105331933425,38.000815307032575,NaN,NaN
1652227200,31017.11,32162.59,27785,29103.94,207063.739278,72327.77875329996,-851.4940081015739,-2583.4162133225254,-1731.9222052209516,25.61058526164142,36.80599972526163,NaN,NaN
1652313600,29103.94,30243,26700,29029.75,204507.263138,80219.94093019995,-870.49415738167,-2820.039901948039,-1949.5457445663692,25.49520856483781,35.42934763033461,NaN,NaN
1652400000,29029.74,31083.37,28751.67,29287.05,97872.36957,84098.98822119996,-802.5764193850464,-2952.766268797677,-2150.189849412631,26.7280729585938,34.43864670203017,NaN,NaN
1652486400,29287.05,30343.27,28630,30086.74,51095.87863,85318.60155969995,-647.2972968948407,-2959.311470531182,-2312.014173636341,30.573318490500796,33.94856904155183,NaN,NaN
1652572800,30086.74,31460,29480,31328.89,46275.66912,84480.52862369995,-415.68965425567785,-2831.6262414559387,-2415.936587200261,36.176137669406586,33.555390873964605,NaN,NaN
1652659200,31328.89,31328.9,29087.04,29874.01,73082.19658,84802.12555269996,-319.55274229567067,-2815.3775150698493,-2495.8247727741787,32.83387796760154,32.902930271641985,NaN,NaN
1652745600,29874.01,30788.37,29450.38,30444.93,56724.13307,84784.17607019996,-183.35576690445123,-2725.0194814047427,-2541.6637145002915,35.35774941270047,32.6384816604159,NaN,NaN
1652832000,30444.93,30709.99,28654.47,28715.32,59749.15799,84967.30039469995,-175.58613561239463,-2761.146384015785,-2585.5602484033902,31.496428635914754,31.422365687832944,NaN,NaN
1652918400,28715.33,30545.18,28691.38,30319.23,67877.36415,85788.48574469995,-35.581917451680965,-2630.0376452179917,-2594.4557277663107,38.23279514377084,31.418836259444607,NaN,NaN
1653004800,30319.22,30777.33,28730,29201.01,60517.25325,87048.28891269995,6.326246666043062,-2586.5479194337568,-2592.8741660998,35.60407617083649,31.330342110748006,NaN,NaN
1653091200,29201.01,29656.18,28947.28,29445.06,20987.13124,86157.03342269995,71.47527942605211,-2503.530066817235,-2575.005346243287,36.628171969976854,31.417796237242012,NaN,NaN
1653177600,29445.07,30487.99,29255.11,30293.94,36158.98748,85304.93648269995,186.21194943670616,-2342.240409447404,-2528.4523588841103,40.191046921908566,32.013271835826515,NaN,NaN
1653264000,30293.93,30670.51,28866.35,29109.15,63901.49932,86484.18876969995,195.80602089294052,-2283.6948327679347,-2479.5008536608752,37.05933551108051,32.90785071505032,NaN,NaN
1653350400,29109.14,29845.86,28669,29654.58,59442.96036,86327.60591969994,248.96812820820378,-2168.2906934006205,-2417.2588216088243,39.4003539173103,33.670511328291525,NaN,NaN
1653436800,29654.58,30223.74,29294.21,29542.15,59537.38659,84868.35357169995,284.1004537907529,-2062.133254370383,-2346.233708161136,39.07770484145344,34.632448441135246,NaN,NaN
1653523200,29542.14,29886.64,28019.56,29201.35,94581.65463,86175.54620969994,290.86880462985937,-1982.6477023738116,-2273.516507003671,38.06027542928987,35.52995321716754,NaN,NaN
1653609600,29201.35,29397.66,28282.9,28828.81,87750.54067,88848.98790219994,276.8158359740919,-1927.4967120360561,-2204.312548010148,36.928412374592085,36.25854888973884,NaN,NaN
