time,open,high,low,close,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Bollinger Bands %B,Bollinger Bands Width,ROC,K,D,RVI,RVI-based MA,Upper Bollinger Band,Lower Bollinger Band
2016-10-09T00:00:00Z,614.34,614.98,610,613.06,1174.26113887,2407.976425900538,0.45701222327948354,3.258320508214524,2.8013082849350406,57.49689271149518,56.15802518376537,NaN,NaN,0.7928948107588724,0.03903229467895729,0.7941074922315452,80.58725104473673,77.10314085283291,49.949980362396204,48.29884334699413,NaN,NaN
2016-10-10T00:00:00Z,612.12,616.47,612.12,616,2295.52302846,2388.7475813105384,0.5447212217653421,3.4822098121417184,2.9374885903763763,60.26287361778032,56.52554078169573,NaN,NaN,0.8699661614019926,0.04061681276390048,0.4926751280629028,81.22460989766422,80.72382042992626,55.06528619154469,49.24757301292876,NaN,NaN
2016-10-11T00:00:00Z,616.37,639,614.56,639,8087.31933662,2609.7059861000384,2.012166081301506,5.452696192003259,3.440530110701753,74.33448156811723,58.05106814218177,NaN,NaN,1.34596879667296,0.0581132839949984,4.995070653959904,85.30216476438392,82.37134190226163,66.8689392647557,51.35295845419038,NaN,NaN
2016-10-12T00:00:00Z,638.3,640,628.76,634.5,2613.04846135,2619.6317522250383,2.507904875739568,6.575411205376213,4.067506329636645,69.17323378583387,59.230005328036576,NaN,NaN,1.0945870275489638,0.06465183692944772,3.5563317066801523,90.37555499807235,85.63410988670682,49.215117284595536,52.463730340257946,NaN,NaN
2016-10-13T00:00:00Z,634.5,636,630,634.02,2381.50067975,2538.3126482820385,2.6194406729130817,7.341807170777997,4.722366497864916,68.62588300132708,60.260475403432544,NaN,NaN,0.9946451835353505,0.07054504605615679,4.418715723249711,83.02374941278727,86.23382305841453,36.85064431413297,52.250910439859254,NaN,NaN
2016-10-14T00:00:00Z,635.16,639.99,630.45,638.2,3154.50764207,2639.0293502950385,2.7757386620966447,8.192039825485722,5.416301163389077,70.7932415009067,61.27364736187925,NaN,NaN,1.0048143034998314,0.07611404331252387,4.882578185344054,77.49313041047101,83.63081160711022,51.55274183272327,52.616949582878576,NaN,NaN
2016-10-15T00:00:00Z,638.2,642,635.25,635.96,1411.06864068,2655.2665259580385,2.5358634555865383,8.58613048287225,6.050267027285711,68.07911814095985,61.8052488587074,NaN,NaN,0.9067631088421843,0.07787062655274543,4.213027447767314,75.78436832108285,78.76708271478039,40.88204535325421,51.742630959538054,NaN,NaN
2016-10-16T00:00:00Z,635.26,641.4,635.18,638.97,1289.53724609,2517.149985987039,2.3895122091411407,9.037157288712137,6.647645079570997,69.7570162379014,62.8222543466827,NaN,NaN,0.9109746558154899,0.08232260238576797,3.9178376268540256,77.55094354716664,76.94281409290683,51.89848623191339,52.073467376139995,NaN,NaN
2016-10-17T00:00:00Z,638.97,639.99,632.1,636.91,3958.0365344,2562.2678411880393,1.980450205948019,9.12320783700602,7.142757631058002,67.15532033036808,63.40373622265342,NaN,NaN,0.832713097644512,0.08350969858294587,3.6738613796920165,71.86933044756161,75.06821410527037,43.156988647036336,51.31948239574524,NaN,NaN
2016-10-18T00:00:00Z,636.96,637.8,631.52,635.95,2731.10814543,2588.681095049039,1.4938554797049406,9.010076980689178,7.516221500984237,65.9214093817784,64.32731972649566,NaN,NaN,0.7847237732116424,0.0828619645167271,3.733729161909128,67.72627571408252,72.38218323627025,36.911950959113305,50.5378706820541,NaN,NaN
2016-10-19T00:00:00Z,635.95,638.04,624.13,627.98,4472.89998392,2676.425134583539,0.5334062221459872,8.182979278666721,7.649573056520734,56.62006861142427,64.50179545091859,NaN,NaN,0.6120747723775964,0.07983477266964435,1.9448051948051979,43.01096806441131,60.86885807535182,32.86666244874276,49.14784199007935,NaN,NaN
2016-10-20T00:00:00Z,627.84,630.22,625,628.89,2040.00987473,2649.094412743039,-0.1082124243819953,7.51430752604324,7.622519950425235,57.35985359794639,64.61297276016829,NaN,NaN,0.6129513842776861,0.07733723297902968,-1.5821596244131477,22.28192535681389,44.33972304510258,37.25002692075433,47.76035484890955,NaN,NaN
2016-10-21T00:00:00Z,628.05,632.36,627.5,629,3041.68075446,2728.236263209539,-0.5671670040654755,6.913561195343391,7.480728199408866,57.45430496574053,64.44253046088355,NaN,NaN,0.6002094347396034,0.07601281854647764,-0.8668242710795903,4.4309031628431015,23.24126552802277,41.80535056494146,46.37909854495468,NaN,NaN
2016-10-22T00:00:00Z,628.99,656,628.57,654.52,4351.717345,2875.514249635039,0.735327397946917,8.399887446842513,7.664560048895596,72.6117615499571,65.40324707153833,NaN,NaN,1.0379917064205815,0.08300554619155431,3.233336487807956,33.053526004154016,19.92211817460367,49.78265944986316,46.004062844697664,NaN,NaN
2016-10-23T00:00:00Z,654.52,656,647.51,648.74,2534.54327773,2893.253165181039,1.0744161505509728,9.007580237084312,7.933164086533339,66.80650626794102,66.06821946842732,NaN,NaN,0.8791686917432635,0.08561464023565488,1.651519899717951,50.82935764491868,29.43792893730527,42.28162256725515,45.456323002187595,NaN,NaN
2016-10-24T00:00:00Z,648.71,652.25,640,648.6,4679.0014143,2979.432043988039,1.149368125838281,9.369874243831191,8.22050611799291,66.66747475932152,66.52569097853741,NaN,NaN,0.8439665160650519,0.08387252908251729,1.9875463865651906,68.1658429428975,50.682908863990065,35.59143986575231,44.06533397891671,NaN,NaN
2016-10-25T00:00:00Z,649.03,657.58,643,651.97,6106.91617897,3164.231547256039,1.276215537434327,9.815775539785818,8.539560002351491,68.37367408355529,66.0999190153544,NaN,NaN,0.8725197470501748,0.08225294068610231,2.034524312565535,62.57356172039065,60.522920769402276,46.293206272582914,42.59563876519008,NaN,NaN
2016-10-26T00:00:00Z,651.97,677,651.69,675.11,6688.29651819,3396.6563624005385,2.6877069125192534,11.899193643000558,9.211486730481305,77.05763515614872,66.66309054180547,NaN,NaN,1.155899268443207,0.09418751037004368,5.997707682404115,76.73900488914465,69.15946985081094,58.151513717002636,43.23395279607631,NaN,NaN
2016-10-27T00:00:00Z,674.63,685.89,665.59,684.71,4545.43620804,3422.237080083539,3.96017853015681,14.161709893177317,10.201531363020507,79.56458245079322,67.44442621676733,NaN,NaN,1.1450123565276267,0.11006734384092709,7.667269439421336,91.16606460889471,76.82621040614335,68.5791396314047,45.500273890167136,NaN,NaN
2016-10-28T00:00:00Z,684.68,687.23,677.05,685.91,3574.07546814,3556.5243938600383,4.533715768230035,15.868676073308052,11.334960305078017,79.86082228254233,68.09211055831274,NaN,NaN,1.0560006645567908,0.12032356921517097,9.224816076945118,100,89.3016898326798,76.31286166509733,47.26885387819385,NaN,NaN
2016-10-29T00:00:00Z,685.91,717.99,684.89,711.13,4034.88400838,3699.5555373355382,6.161675737644382,19.037054977133494,12.875379239489112,84.8361175962101,69.2890390908306,NaN,NaN,1.1824241331292478,0.14324775314838398,13.07700869786449,100,97.05535486963159,82.34630854045834,50.23058696299415,NaN,NaN
2016-10-30T00:00:00Z,711.1,711.78,691.49,697.23,3751.51862978,3772.3553174015383,5.854596381895506,20.193624716858494,14.339028334962988,73.98716269321949,69.5911924090676,NaN,NaN,0.9656200996977048,0.14946225564811666,10.847376788553262,87.18347029044781,95.72782343014929,63.991509189278794,51.094374317091685,NaN,NaN
2016-10-31T00:00:00Z,697.1,706.97,683.6,697.01,4655.89251212,3600.783976176538,5.210451303936795,20.85209246488398,15.641641160947186,73.82624253624516,70.06768685234455,NaN,NaN,0.9054500407992325,0.15912815876099387,6.491780235898064,74.17683582046763,87.12010203697183,52.04674000360344,51.729356556846476,NaN,NaN
2016-11-01T00:00:00Z,697.04,737,695.38,726.6,6559.98890705,3798.1309984615386,6.279335996647934,23.490811156757104,17.21147516010917,80.09655622985869,71.08019734149313,NaN,NaN,1.0618830847251972,0.18146146394691942,12.00172642352869,68.57770395889601,76.64600335660383,61.62233072342568,53.494383682868786,NaN,NaN
2016-11-02T00:00:00Z,726.6,742,717.32,742,4320.5234999,3895.0821394690383,7.445997334385211,26.518971828090685,19.072974493705473,82.45266244226363,72.92538261512452,NaN,NaN,1.0632941979087585,0.20624455090176544,14.400246685168051,78.50270135763003,73.75241371233123,69.43396521447562,56.10633388042113,NaN,NaN
2016-11-03T00:00:00Z,742,745.19,670.32,685.22,12095.71703951,4342.142609341038,3.989454955381383,24.0597931879322,20.070338232550817,56.089084914425186,72.83461342344444,NaN,NaN,0.6331450502055538,0.20376860183039158,5.099927910793441,58.17600249427688,68.41880260360098,57.68160559869578,57.56573235741695,NaN,NaN
2016-11-04T00:00:00Z,684.84,707.67,681,702.7,5345.6792147,4538.873138042038,2.546382656509497,23.253316553187688,20.70693389667819,60.297759951888295,73.03771735102642,NaN,NaN,0.7368150855380864,0.2030710857881559,4.086741419916759,35.32192793746905,57.33354392979199,63.42669661841648,59.11011421837945,NaN,NaN
2016-11-05T00:00:00Z,702.95,707.34,694.71,703.46,1918.31151101,4570.311851288038,1.368127570751735,22.41709336011786,21.048965789366125,60.47513809937799,72.17081567598505,NaN,NaN,0.7192359677523309,0.2016177557019232,2.7383855939010675,9.965930881232392,34.48795377099278,67.94999707613604,60.407781191684656,NaN,NaN
2016-11-06T00:00:00Z,703.33,714.36,697.92,709.93,2292.8635227,4487.053200703039,0.778901483303045,22.02259264349493,21.243691160191887,62.03037579682763,71.82966349947695,NaN,NaN,0.741592624868988,0.19920109662245508,3.501917161143588,16.855095116221467,20.714317978307644,71.73280969151634,62.51143741484617,NaN,NaN
2016-11-07T00:00:00Z,709.92,709.92,698.26,702.86,3007.32483699,4500.864035281038,-0.2761108763667508,20.89855256473345,21.1746634411002,59.285185754789936,71.3023571420104,NaN,NaN,0.6692452215584961,0.1925450963249639,-1.1629378594631055,15.68097486491641,14.167333620790098,63.74696592765192,64.52254641926757,NaN,NaN
2016-11-08T00:00:00Z,702.86,712.92,701.02,709.31,5526.47459343,4553.542765756539,-0.7043194291124841,20.294264154709595,20.99858358382208,60.98171429954984,70.77436001458145,NaN,NaN,0.6982945819567417,0.1809160306765431,1.7325703139566466,16.268370215455015,16.268146732197632,67.8666502208358,66.06350670128563,NaN,NaN
2016-11-09T00:00:00Z,708.17,740.86,705.45,721.5,9726.2512339,4937.854833715038,-0.3492934222081985,20.561966806061832,20.91126022827003,64.03208519603854,69.84396358885928,NaN,NaN,0.7755824323915106,0.16909431354643353,3.5135794321458818,18.58943226658776,16.846259115653062,71.60926208015444,67.02477444151076,NaN,NaN
2016-11-10T00:00:00Z,721.5,722,707,714.47,4996.45256408,5035.593424196038,-0.7477416052363601,19.97658322172458,20.72432482696094,61.06706396696512,68.52271226858585,NaN,NaN,0.6995767847470258,0.15040137197232148,-1.6694192127718133,20.65559127031251,18.504464584118427,63.419893587322996,66.65625686693349,NaN,NaN
2016-11-11T00:00:00Z,714.48,720.94,712.24,716.39,3327.9251908,4984.403816486038,-1.024693155595756,19.443458382466247,20.468151538062003,61.5901859303228,67.21766681485589,NaN,NaN,0.6972695433685983,0.14294697048030533,-3.4514824797843686,21.361138445109557,20.202053994003276,67.49868153792791,66.02667257213567,NaN,NaN
2016-11-12T00:00:00Z,716.39,716.39,701,702.28,2810.41568833,4998.197437016038,-2.2316363804900092,17.67860606244949,19.9102424429395,55.67022003987047,65.13438841797448,NaN,NaN,0.5320092103797784,0.1277701059279456,2.4897113335862855,12.150912158987738,18.05588062480327,62.06707664477891,64.57815600815857,NaN,NaN
2016-11-13T00:00:00Z,701.17,702.89,683.23,700.38,6023.54902216,5065.424817409038,-3.1739103858836373,15.942854460584954,19.11676484646859,54.90492262956124,63.77137127057032,NaN,NaN,0.4786415530734764,0.10861147766822955,-0.33015511598122244,6.37874649161418,13.29693236523716,58.209997654845104,64.16519089855616,NaN,NaN
2016-11-14T00:00:00Z,700.38,705.89,697.14,703.82,7560.77605369,5138.117811145038,-3.5528789830204524,14.675666117693027,18.22854510071348,56.082090738351276,62.50393185643503,NaN,NaN,0.487169949195109,0.08639316856943521,0.05117561766127621,1.4243976902081312,6.651352113603351,60.97358937512456,64.80282299652195,NaN,NaN
2016-11-15T00:00:00Z,704.98,716.54,703.05,711.06,5668.93994884,5087.149982677538,-3.3083076508404403,14.09316053716293,17.40146818800337,58.53539648177493,60.96384901728619,NaN,NaN,0.5852293378381839,0.07742599690187252,0.15917062245573443,5.817345928306008,4.540163370042773,63.672092008074884,64.94923451685403,NaN,NaN
2016-11-16T00:00:00Z,711.07,742.87,708.44,739.71,11585.04541819,5439.130443185038,-1.311857919633887,15.76164578846101,17.073503708094897,66.50832143739052,59.824967516938116,NaN,NaN,1.0255336495360263,0.08200436099045116,5.242864866402985,39.15067926163935,15.464140960051163,68.05624801675857,64.85082614558853,NaN,NaN
2016-11-17T00:00:00Z,739.71,749.98,732.22,735.24,6681.43151549,5594.498245552537,-0.4326729774094886,16.532662486333038,16.965335463742527,64.42683058464038,60.42052077909635,NaN,NaN,0.9053409580495847,0.08190421148808302,3.6556653649321262,65.08007136117894,36.68269885037476,58.83258964136671,64.9330392914936,NaN,NaN
2016-11-18T00:00:00Z,736,752.95,731.31,748.98,4271.04146281,5606.306118274037,0.8632495199971757,18.044397363738994,17.18114784374182,67.7662658720515,60.953985487679425,NaN,NaN,1.0313686863492897,0.09356152610124466,3.808731808731811,94.02045645641438,66.08373569307754,65.59238210502141,65.08773111196538,NaN,NaN
2016-11-19T00:00:00Z,748.98,755.07,742.63,750.75,1965.43652251,5517.002012910538,1.5865756885486526,19.164367454427634,17.57779176587898,68.18065930564353,61.504379859555534,NaN,NaN,0.977539029148906,0.1010699903754215,5.0778899044046595,94.02045645641438,84.37366142466924,71.80295752672603,65.3629425727218,NaN,NaN
2016-11-20T00:00:00Z,750.09,753.82,714,727.09,5521.9596111,5560.305367859537,0.28659230040390327,17.936032141383862,17.64943984097996,57.533180466055555,61.18315162164324,NaN,NaN,0.6329128341411467,0.09856915675158569,1.493599854827684,73.26581793694208,87.10224361659027,59.50792520143313,64.48973653771586,NaN,NaN
2016-11-21T00:00:00Z,727.09,739.2,727.03,736.76,4017.57762466,5433.184803740037,-0.08702550931236175,17.54065795433951,17.62768346365187,60.264430431605504,61.25309766998721,NaN,NaN,0.7567592848324065,0.10067332668465417,4.909722617759301,53.38938454272854,73.558552978695,66.25452394622344,64.66884782475671,NaN,NaN
2016-11-22T00:00:00Z,736.92,750,730.27,749.22,5034.70408511,5468.893833000538,0.3178199725967197,18.02495842939777,17.70713845680105,63.52010882935865,61.434411564973566,NaN,NaN,0.9118838450387968,0.10360627128027178,6.973357320311836,41.68745896727534,56.11422048231532,71.55683148908702,64.93243220106037,NaN,NaN
2016-11-23T00:00:00Z,749.13,749.98,729.92,740.18,4462.77871527,5087.246916788537,-0.18343565286637897,17.477843890718077,17.661279543584456,59.698381617053926,61.1248613093318,NaN,NaN,0.7694705440882766,0.09711102179493518,5.1660936034781475,47.12394610625076,47.40026320541821,62.09477460680939,64.25282595296429,NaN,NaN
2016-11-24T00:00:00Z,740.18,741.15,729,735.63,4039.81535353,5021.953723730037,-0.9393818526629829,16.487052227755726,17.42643408041871,57.812990168162,60.89242746656015,NaN,NaN,0.6839579956983906,0.09533611933467499,3.4554046072061504,40.96875657199804,43.26005388184137,55.76486103593638,63.70603791357953,NaN,NaN
2016-11-25T00:00:00Z,735.63,737.07,728,737.07,3356.08903132,5093.842599745537,-1.430926373812845,15.637776113152654,17.0687024869655,58.26225634248738,60.6547182102862,NaN,NaN,0.684182141085222,0.09319729002316551,-0.35689662164902275,27.76709749735483,38.61993339186787,58.82617178394809,63.086572931152396,NaN,NaN
2016-11-26T00:00:00Z,736.96,737.56,722.3,729.91,2314.57662144,5094.928254682537,-2.27655200724044,14.22301247791495,16.49956448515539,55.11912516340625,60.61535429053875,NaN,NaN,0.564558348714299,0.09135347842617052,-0.7249333550949405,16.269288711853907,28.33504759373558,54.12439550815038,62.519238564250365,NaN,NaN
2016-11-27T00:00:00Z,729.91,732,722.44,727.32,3447.86947559,5116.955486612538,-3.0029442829480324,12.745884131470348,15.74882841441838,53.98459389225029,60.54961652358797,NaN,NaN,0.5074152601414069,0.08655225166064166,-2.891933028919326,8.967578306986839,17.66798817206518,49.16787495267882,61.873372656952775,NaN,NaN
2016-11-28T00:00:00Z,727.32,732.44,724.1,729.54,4741.10019229,5077.686766555538,-3.3027174361548166,11.62043161922486,14.923149055379676,54.8425817719015,60.461080168841555,NaN,NaN,0.5275332816367865,0.08358069877539355,-2.82517482517483,2.5524438957714852,9.263103638204063,53.787718353393856,61.36009615540058,NaN,NaN
2016-11-29T00:00:00Z,730.99,733.29,721,730.76,5406.58132791,4861.703271256038,-3.3756694870307076,10.703562196591292,14.079231683622,55.33545176564288,60.23251268911785,NaN,NaN,0.5401349740895213,0.08319813235238253,0.5047518188944916,5.1865210270630655,5.568847743273797,57.426525855160385,60.91398428733526,NaN,NaN
2016-11-30T00:00:00Z,730.72,744.49,727,742.06,6249.61852304,4924.3615692040385,-2.6516543132954453,10.764663792002693,13.416318105298139,59.72064812281752,59.74767888093406,NaN,NaN,0.7047803941501594,0.08266424013766245,0.7193658721971815,18.655169002239735,8.798044641691428,60.91242642580963,60.40371131655319,NaN,NaN
2016-12-01T00:00:00Z,742.06,754.98,740.18,751.54,6124.50185944,5064.190402636038,-1.5761740863739586,11.44610049733069,13.022274583704649,63.00245890495431,59.645938046670764,NaN,NaN,0.8244404592110518,0.08459155261789884,0.309655374923245,37.81511906688792,20.55226969873024,65.0173035547674,60.84547659608181,NaN,NaN
2016-12-02T00:00:00Z,751.55,778.07,750.77,769.99,8071.03298962,5327.221267700538,0.23925604024752367,13.321344634014054,13.08208859376653,68.39888449964664,59.69112509149899,NaN,NaN,1.0453950669412844,0.08767693878818887,4.027398740846829,67.97654564517974,41.48227790476913,70.53456484958241,61.19848964926474,NaN,NaN
2016-12-03T00:00:00Z,770.91,770.99,752.41,760.75,2772.66124771,5164.676878978038,0.6556481576723279,13.901648790856939,13.246000633184611,63.41055459582861,59.35040332651221,NaN,NaN,0.8818049081686787,0.0812183625350863,3.414760137569159,76.3056190200953,60.699094577387655,58.52346128657868,60.24995420353992,NaN,NaN
2016-12-04T00:00:00Z,762.97,762.97,752.41,762,3215.67738872,4947.421945729538,0.8412753306242031,14.297594796464864,13.45631946584066,63.79523021749119,59.79769259447189,NaN,NaN,0.8878206415631107,0.07386986643388871,3.3823110423704597,77.81834604922888,74.0335035715013,65.78041445002272,60.69798914986775,NaN,NaN
2016-12-05T00:00:00Z,762,762.09,743,750.24,5567.77285718,4942.363591146537,0.040347380981009096,13.506753692066923,13.466406311085914,57.65406523639217,59.61123793767094,NaN,NaN,0.656513035260046,0.06454303353717958,2.7852748969051038,52.97073808406821,69.03156771779747,54.790450713791174,59.87912677612259,NaN,NaN
2016-12-06T00:00:00Z,749.51,759.9,747.99,758.98,6763.73852485,4701.298246479538,-0.028778091745568446,13.430433696403952,13.45921178814952,60.68327070591184,59.40860664313903,NaN,NaN,0.8063886172053297,0.06705612340897586,4.3529670571412815,46.66383991798173,59.15097468375961,61.89891268029191,59.189275432637224,NaN,NaN
2016-12-07T00:00:00Z,758.97,769.61,751.78,763.99,4809.70777587,4607.712059498538,0.12642542724646333,13.617243572207599,13.490818144961136,62.34606436864248,59.597726839681066,NaN,NaN,0.8610733227981061,0.07006890275201,4.722153685884262,43.31261510847429,47.649064370174735,67.3350876415557,59.563583506547694,NaN,NaN
2016-12-08T00:00:00Z,764.05,772.01,762.29,766.84,4889.40556084,4638.630264400038,0.27596368437764696,13.835772750433193,13.559809066055546,63.29700691297221,59.989442321453225,NaN,NaN,0.8750616297217605,0.0743689585289001,4.937325524111889,56.36202981844851,48.77949494830151,71.4318651102733,60.68265522614319,NaN,NaN
2016-12-09T00:00:00Z,766.84,773.99,766.29,769.57,2868.41656863,4683.779266706038,0.40582492587318697,14.067090223397031,13.661265297523844,64.22892630378195,60.41563303297426,NaN,NaN,0.8825508871489375,0.07908178584974747,3.7072473923941605,64.56142881407844,54.74535791366708,74.22834137869492,61.78281019719653,NaN,NaN
2016-12-10T00:00:00Z,769.57,774.12,768.11,772.28,2200.70812763,4517.716692532538,0.5143441439383629,14.304195477446797,13.789851333508434,65.17422484018437,61.133854438458414,NaN,NaN,0.8839304412379826,0.08012611583033989,2.7596668174681334,71.10160607883329,64.00835490378675,76.4261528678402,63.375792865745815,NaN,NaN
2016-12-11T00:00:00Z,772.28,772.28,764.01,768.97,1421.13041748,4387.894332173538,0.21844320792304472,14.06290534341224,13.844462135489195,62.984867674224816,61.776731137170884,NaN,NaN,0.7960400931722239,0.08155503950917677,-0.1324692528474372,69.58737697680091,68.41680395657089,70.32124347346989,64.88674776008803,NaN,NaN
2016-12-12T00:00:00Z,768.97,779,768.96,776.9,2802.89469742,4276.303862789037,0.4013838353227239,14.3461919296426,13.944808094319876,65.93711068257544,62.56919748793331,NaN,NaN,0.8780292983570388,0.08676923326870627,2.122905027932958,72.94889822173675,71.21262709245698,73.14840795921532,66.26965416050385,NaN,NaN
2016-12-13T00:00:00Z,777,793.27,765.1,775.35,4918.66570167,4299.098212109037,0.26895674004111214,14.281004019371267,14.012047279330154,64.84839316662735,63.24869330228934,NaN,NaN,0.8177084535189816,0.08919117229301218,1.7519685039370108,69.39140403549409,70.64255974467726,65.50147569113001,66.84643629164454,NaN,NaN
2016-12-14T00:00:00Z,775.75,781,770.74,777.09,2331.65896534,4213.690392699538,0.155152420176222,14.205987804550432,14.05083538437421,65.5363307626403,63.66409920513382,NaN,NaN,0.8097297947075172,0.08981587123530628,3.578854766474731,73.8234110444039,72.05457110054492,69.4036800046702,67.4529544044203,NaN,NaN
2016-12-15T00:00:00Z,777.03,779.08,771,775.89,3039.82232695,4197.877057481038,-0.12899124971402287,13.889596322231682,14.018587571945705,64.59739570922233,63.77802326258154,NaN,NaN,0.7644524781062723,0.08925463237587546,2.2279901973701506,68.31175530523818,70.50885679504539,63.491770336708065,67.34398774598748,NaN,NaN
2016-12-16T00:00:00Z,776.3,782.46,771.24,781.32,3475.77113229,4255.936783023537,-0.08159993521643649,13.916587652925159,13.998187588141596,66.90777193073701,63.671515221945135,NaN,NaN,0.8173586661995996,0.08597061789439037,2.2683542978311286,79.32633900376347,73.82050178446852,66.4262919251781,67.05053967995859,NaN,NaN
2016-12-17T00:00:00Z,781.32,790.88,780.36,788.52,2389.76188083,4203.031403285537,0.28425000129464806,14.353500089759905,14.069250088465257,69.72872320494565,64.12281297973921,NaN,NaN,0.9003135543742312,0.08142535045862515,2.8271868968754825,88.20675435207245,78.61494955369137,69.76011186451707,67.85315757838275,NaN,NaN
2016-12-18T00:00:00Z,788.3,790.99,780,788.67,2519.24374939,4091.9385811405373,0.37996278113946325,14.544203564889585,14.164240783750122,69.7865080488012,64.55076139626135,NaN,NaN,0.8845386921811417,0.07491812953749101,2.4819054796834474,100,89.17769778527865,73.08664037084392,68.37503085844142,NaN,NaN
2016-12-19T00:00:00Z,788.34,794.39,787.01,791,3917.87027522,4017.5030285060375,0.4395978976206223,14.7137381557759,14.274140258155278,70.7214447174727,65.48414564490996,NaN,NaN,0.9194743416094092,0.06629724116095165,2.423991298492778,100,96.0689181173575,76.34123117954175,69.91437232028075,NaN,NaN
2016-12-20T00:00:00Z,791.03,803,787.1,798.61,4118.18910461,3910.931557584538,0.8094493947246573,15.2859520015611,14.476502606836442,73.5953658438194,66.4064381547605,NaN,NaN,1.0193477301575768,0.06527366809751589,3.85450667776376,100.00000000000001,100,79.76524749703064,71.19053909290493,NaN,NaN
2016-12-21T00:00:00Z,798.65,834.97,796.82,832.75,9391.86936102,4074.2999326635377,3.04558800486166,18.283487612913518,15.237899608051858,82.08919936975938,67.81666208341171,NaN,NaN,1.3086941783100468,0.08960181293965067,7.1888273909126035,100,100,84.65562668483977,72.42772045313951,NaN,NaN
2016-12-22T00:00:00Z,832.02,875,827.29,859.96,12070.35326085,4274.265946225038,5.885059219092277,22.594223631917203,16.709164412824926,85.9644705487648,69.43576662882546,NaN,NaN,1.2875004103428431,0.1284109941694631,10.912491133036696,100,100,89.39653909264288,73.7109114518802,NaN,NaN
2016-12-23T00:00:00Z,858.94,920,858.93,914,16526.62879671,4961.964323675037,10.652652527862614,30.024980072653193,19.37232754479058,90.40478195492092,71.30547060390681,NaN,NaN,1.3275443985484485,0.19207143485930062,17.618293891312454,100,100,93.2774637879588,75.0715630525419,NaN,NaN
2016-12-24T00:00:00Z,914.48,918.5,878.89,892.61,6026.45470401,5102.503189439538,11.540784360550493,33.798307995478694,22.2575236349282,79.66201740773438,72.3403129301604,NaN,NaN,1.0593554102781904,0.21905563117714016,15.043369549807323,86.94043504632744,95.64681168210915,63.51667248671609,74.14945731103305,NaN,NaN
2016-12-25T00:00:00Z,892.61,894.97,859,890.67,4658.23642176,5057.026367668537,11.165737338685759,36.2146953082854,25.04895796959964,78.74803048135969,73.46625313067003,NaN,NaN,0.9713384818337731,0.23398533904533658,13.99554599907847,71.8843430131095,86.27492601981231,46.10055784495374,72.4194083375676,NaN,NaN
2016-12-26T00:00:00Z,890.65,905.18,888,897.1,3467.54622755,4892.216752803537,10.527319739412825,38.208107643865674,27.68078790445285,79.58411618049456,74.44103923766427,NaN,NaN,0.9389909968057283,0.24774233884064703,13.770100948612596,57.90815589700188,72.24431131881293,59.03609651810324,71.41138609177388,NaN,NaN
2016-12-27T00:00:00Z,897.82,936.42,891,930.34,7225.77311731,5013.020019875537,11.444251145852984,41.98610183676908,30.541850690916096,83.25223361126638,75.7555992694242,NaN,NaN,1.0090567515150846,0.27136301350317127,17.963153156580077,61.72934715982631,63.840615356645905,68.2015229846575,71.60424661274013,NaN,NaN
2016-12-28T00:00:00Z,930.34,976.48,929.49,976.46,12285.05131172,5382.802307419538,14.083865864149935,48.14668302110351,34.06281715695358,86.7968263738226,77.27420609879435,NaN,NaN,1.0798705511190634,0.3094443878933933,23.446270543615682,72.12533200932448,63.92094502205089,75.21082257947678,72.0190425109406,NaN,NaN
2016-12-29T00:00:00Z,976.47,980.74,950,969.58,7858.51685371,5632.307321673537,14.25041598159357,51.87583713394554,37.62542115235197,83.9426808666509,78.65601218146783,NaN,NaN,0.9733967346605523,0.3319624887398657,21.40844717696999,76.93425191197386,70.26297702704154,60.46926917148273,71.80314957056736,NaN,NaN
2016-12-30T00:00:00Z,969.99,970,931,959.54,10755.03649428,6060.023740006038,12.624022887829284,53.40544976213857,40.78142687430929,79.81788520474903,79.57816312961154,NaN,NaN,0.8865589527574282,0.3428005343685375,15.225457820474327,69.10474227909693,72.72144206679842,50.7745760109544,70.68516986240853,NaN,NaN
2016-12-31T00:00:00Z,959.54,966.37,944.11,966.3,4154.88207288,6196.711322776037,11.002469988222423,54.53451435958732,43.5320443713649,80.51223653212364,80.34841408155282,NaN,NaN,0.8654552377527318,0.3485049645403283,12.365691427508247,57.77168167415088,67.93689195507389,57.53905021712028,69.81223688759447,NaN,NaN
2017-01-01T00:00:00Z,966.34,1005,960.53,997.75,6850.59330859,6399.096253334538,11.019536576013998,57.30646509138239,46.286928515368395,83.37751696265559,81.31920043254242,NaN,NaN,0.9140196307573785,0.3604882238780042,9.163019693654267,55.03841781490104,60.63828058938295,63.17537090333188,69.10428906848647,NaN,NaN
2017-01-02T00:00:00Z,997.75,1032,990.01,1012.54,8167.38103018,6561.532019760038,10.974445422356766,60.00498529331435,49.03053987095758,84.52948915584545,82.30548932099761,NaN,NaN,0.9079924011200008,0.3690457830292849,13.435879051321399,60.45550422765108,57.755201238901,68.59246548388067,68.55080580451069,NaN,NaN
